year_month,station_id,station_name,station_name_en,station_attribute,metric,value,source_file
2023-02-01,C0G650,員林,Yuanlin,署屬自動氣象站,Precipitation,14.5,dy_Report_2023.xml
2023-03-01,C0G650,員林,Yuanlin,署屬自動氣象站,Precipitation,15.0,dy_Report_2023.xml
2023-04-01,C0G650,員林,Yuanlin,署屬自動氣象站,Precipitation,84.5,dy_Report_2023.xml
2023-05-01,C0G650,員林,Yuanlin,署屬自動氣象站,Precipitation,217.0,dy_Report_2023.xml
2023-06-01,C0G650,員林,Yuanlin,署屬自動氣象站,Precipitation,213.5,dy_Report_2023.xml
2023-07-01,C0G650,員林,Yuanlin,署屬自動氣象站,Precipitation,173.5,dy_Report_2023.xml
2023-08-01,C0G650,員林,Yuanlin,署屬自動氣象站,Precipitation,286.0,dy_Report_2023.xml
2023-09-01,C0G650,員林,Yuanlin,署屬自動氣象站,Precipitation,396.0,dy_Report_2023.xml
2023-10-01,C0G650,員林,Yuanlin,署屬自動氣象站,Precipitation,37.5,dy_Report_2023.xml
2023-11-01,C0G650,員林,Yuanlin,署屬自動氣象站,Precipitation,1.5,dy_Report_2023.xml
2023-12-01,C0G650,員林,Yuanlin,署屬自動氣象站,Precipitation,14.0,dy_Report_2023.xml
2023-01-01,C0K400,斗六,Douliu,署屬自動氣象站,Precipitation,7.5,dy_Report_2023.xml
2023-02-01,C0K400,斗六,Douliu,署屬自動氣象站,Precipitation,3.0,dy_Report_2023.xml
2023-03-01,C0K400,斗六,Douliu,署屬自動氣象站,Precipitation,13.5,dy_Report_2023.xml
2023-04-01,C0K400,斗六,Douliu,署屬自動氣象站,Precipitation,65.0,dy_Report_2023.xml
2023-05-01,C0K400,斗六,Douliu,署屬自動氣象站,Precipitation,154.0,dy_Report_2023.xml
2023-06-01,C0K400,斗六,Douliu,署屬自動氣象站,Precipitation,213.5,dy_Report_2023.xml
2023-07-01,C0K400,斗六,Douliu,署屬自動氣象站,Precipitation,237.5,dy_Report_2023.xml
2023-08-01,C0K400,斗六,Douliu,署屬自動氣象站,Precipitation,177.5,dy_Report_2023.xml
2023-09-01,C0K400,斗六,Douliu,署屬自動氣象站,Precipitation,240.5,dy_Report_2023.xml
2023-10-01,C0K400,斗六,Douliu,署屬自動氣象站,Precipitation,75.5,dy_Report_2023.xml
2023-11-01,C0K400,斗六,Douliu,署屬自動氣象站,Precipitation,0.0,dy_Report_2023.xml
2023-12-01,C0K400,斗六,Douliu,署屬自動氣象站,Precipitation,14.5,dy_Report_2023.xml
2023-01-01,C0UB10,蘇澳,Suao,署屬自動氣象站,Precipitation,483.5,dy_Report_2023.xml
2023-02-01,C0UB10,蘇澳,Suao,署屬自動氣象站,Precipitation,368.0,dy_Report_2023.xml
2023-03-01,C0UB10,蘇澳,Suao,署屬自動氣象站,Precipitation,128.5,dy_Report_2023.xml
2023-04-01,C0UB10,蘇澳,Suao,署屬自動氣象站,Precipitation,92.0,dy_Report_2023.xml
2023-05-01,C0UB10,蘇澳,Suao,署屬自動氣象站,Precipitation,127.5,dy_Report_2023.xml
2023-06-01,C0UB10,蘇澳,Suao,署屬自動氣象站,Precipitation,274.5,dy_Report_2023.xml
2023-07-01,C0UB10,蘇澳,Suao,署屬自動氣象站,Precipitation,169.5,dy_Report_2023.xml
2023-08-01,C0UB10,蘇澳,Suao,署屬自動氣象站,Precipitation,85.0,dy_Report_2023.xml
2023-09-01,C0UB10,蘇澳,Suao,署屬自動氣象站,Precipitation,405.0,dy_Report_2023.xml
2023-10-01,C0UB10,蘇澳,Suao,署屬自動氣象站,Precipitation,594.5,dy_Report_2023.xml
2023-11-01,C0UB10,蘇澳,Suao,署屬自動氣象站,Precipitation,601.5,dy_Report_2023.xml
2023-12-01,C0UB10,蘇澳,Suao,署屬自動氣象站,Precipitation,562.0,dy_Report_2023.xml
2023-01-01,C1E770,公館,Gongguan,署屬自動氣象站,Precipitation,10.0,dy_Report_2023.xml
2023-02-01,C1E770,公館,Gongguan,署屬自動氣象站,Precipitation,18.0,dy_Report_2023.xml
2023-03-01,C1E770,公館,Gongguan,署屬自動氣象站,Precipitation,20.0,dy_Report_2023.xml
2023-04-01,C1E770,公館,Gongguan,署屬自動氣象站,Precipitation,336.0,dy_Report_2023.xml
2023-05-01,C1E770,公館,Gongguan,署屬自動氣象站,Precipitation,289.0,dy_Report_2023.xml
2023-06-01,C1E770,公館,Gongguan,署屬自動氣象站,Precipitation,151.5,dy_Report_2023.xml
2023-07-01,C1E770,公館,Gongguan,署屬自動氣象站,Precipitation,72.5,dy_Report_2023.xml
2023-08-01,C1E770,公館,Gongguan,署屬自動氣象站,Precipitation,300.5,dy_Report_2023.xml
2023-09-01,C1E770,公館,Gongguan,署屬自動氣象站,Precipitation,178.0,dy_Report_2023.xml
2023-10-01,C1E770,公館,Gongguan,署屬自動氣象站,Precipitation,77.5,dy_Report_2023.xml
2023-11-01,C1E770,公館,Gongguan,署屬自動氣象站,Precipitation,0.5,dy_Report_2023.xml
2023-12-01,C1E770,公館,Gongguan,署屬自動氣象站,Precipitation,61.5,dy_Report_2023.xml
2024-01-01,466881,新北,New Taipei,署屬有人氣象站,Precipitation,87.5,dy_Report_2024.xml
2024-02-01,466881,新北,New Taipei,署屬有人氣象站,Precipitation,73.0,dy_Report_2024.xml
2024-03-01,466881,新北,New Taipei,署屬有人氣象站,Precipitation,103.5,dy_Report_2024.xml
2024-04-01,466881,新北,New Taipei,署屬有人氣象站,Precipitation,236.5,dy_Report_2024.xml
2024-05-01,466881,新北,New Taipei,署屬有人氣象站,Precipitation,205.0,dy_Report_2024.xml
2024-06-01,466881,新北,New Taipei,署屬有人氣象站,Precipitation,613.0,dy_Report_2024.xml
2024-07-01,466881,新北,New Taipei,署屬有人氣象站,Precipitation,507.0,dy_Report_2024.xml
2024-08-01,466881,新北,New Taipei,署屬有人氣象站,Precipitation,432.0,dy_Report_2024.xml
2024-09-01,466881,新北,New Taipei,署屬有人氣象站,Precipitation,564.0,dy_Report_2024.xml
2024-10-01,466881,新北,New Taipei,署屬有人氣象站,Precipitation,559.5,dy_Report_2024.xml
2024-11-01,466881,新北,New Taipei,署屬有人氣象站,Precipitation,111.5,dy_Report_2024.xml
2024-12-01,466881,新北,New Taipei,署屬有人氣象站,Precipitation,55.0,dy_Report_2024.xml
2024-01-01,466900,淡水,TAMSUI,署屬有人氣象站,Precipitation,79.0,dy_Report_2024.xml
2024-02-01,466900,淡水,TAMSUI,署屬有人氣象站,Precipitation,56.0,dy_Report_2024.xml
2024-03-01,466900,淡水,TAMSUI,署屬有人氣象站,Precipitation,155.5,dy_Report_2024.xml
2024-04-01,466900,淡水,TAMSUI,署屬有人氣象站,Precipitation,151.5,dy_Report_2024.xml
2024-05-01,466900,淡水,TAMSUI,署屬有人氣象站,Precipitation,102.5,dy_Report_2024.xml
2024-06-01,466900,淡水,TAMSUI,署屬有人氣象站,Precipitation,154.0,dy_Report_2024.xml
2024-07-01,466900,淡水,TAMSUI,署屬有人氣象站,Precipitation,180.0,dy_Report_2024.xml
2024-08-01,466900,淡水,TAMSUI,署屬有人氣象站,Precipitation,191.0,dy_Report_2024.xml
2024-09-01,466900,淡水,TAMSUI,署屬有人氣象站,Precipitation,446.0,dy_Report_2024.xml
2024-10-01,466900,淡水,TAMSUI,署屬有人氣象站,Precipitation,535.5,dy_Report_2024.xml
2024-11-01,466900,淡水,TAMSUI,署屬有人氣象站,Precipitation,73.5,dy_Report_2024.xml
2024-12-01,466900,淡水,TAMSUI,署屬有人氣象站,Precipitation,43.5,dy_Report_2024.xml
2024-01-01,466910,鞍部,ANBU,署屬有人氣象站,Precipitation,168.5,dy_Report_2024.xml
2024-02-01,466910,鞍部,ANBU,署屬有人氣象站,Precipitation,86.0,dy_Report_2024.xml
2024-03-01,466910,鞍部,ANBU,署屬有人氣象站,Precipitation,243.0,dy_Report_2024.xml
2024-04-01,466910,鞍部,ANBU,署屬有人氣象站,Precipitation,199.5,dy_Report_2024.xml
2024-05-01,466910,鞍部,ANBU,署屬有人氣象站,Precipitation,186.0,dy_Report_2024.xml
2024-06-01,466910,鞍部,ANBU,署屬有人氣象站,Precipitation,199.0,dy_Report_2024.xml
2024-07-01,466910,鞍部,ANBU,署屬有人氣象站,Precipitation,330.5,dy_Report_2024.xml
2024-08-01,466910,鞍部,ANBU,署屬有人氣象站,Precipitation,236.5,dy_Report_2024.xml
2024-09-01,466910,鞍部,ANBU,署屬有人氣象站,Precipitation,819.5,dy_Report_2024.xml
2024-10-01,466910,鞍部,ANBU,署屬有人氣象站,Precipitation,2480.0,dy_Report_2024.xml
2024-11-01,466910,鞍部,ANBU,署屬有人氣象站,Precipitation,634.0,dy_Report_2024.xml
2024-12-01,466910,鞍部,ANBU,署屬有人氣象站,Precipitation,287.0,dy_Report_2024.xml
2024-01-01,466920,臺北,TAIPEI,署屬有人氣象站,Precipitation,37.5,dy_Report_2024.xml
2024-02-01,466920,臺北,TAIPEI,署屬有人氣象站,Precipitation,43.0,dy_Report_2024.xml
2024-03-01,466920,臺北,TAIPEI,署屬有人氣象站,Precipitation,104.0,dy_Report_2024.xml
2024-04-01,466920,臺北,TAIPEI,署屬有人氣象站,Precipitation,214.5,dy_Report_2024.xml
2024-05-01,466920,臺北,TAIPEI,署屬有人氣象站,Precipitation,104.5,dy_Report_2024.xml
2024-06-01,466920,臺北,TAIPEI,署屬有人氣象站,Precipitation,339.0,dy_Report_2024.xml
2024-07-01,466920,臺北,TAIPEI,署屬有人氣象站,Precipitation,377.5,dy_Report_2024.xml
2024-08-01,466920,臺北,TAIPEI,署屬有人氣象站,Precipitation,267.5,dy_Report_2024.xml
2024-09-01,466920,臺北,TAIPEI,署屬有人氣象站,Precipitation,426.5,dy_Report_2024.xml
2024-10-01,466920,臺北,TAIPEI,署屬有人氣象站,Precipitation,411.5,dy_Report_2024.xml
2024-11-01,466920,臺北,TAIPEI,署屬有人氣象站,Precipitation,45.5,dy_Report_2024.xml
2024-12-01,466920,臺北,TAIPEI,署屬有人氣象站,Precipitation,22.0,dy_Report_2024.xml
2024-01-01,466930,竹子湖,ZHUZIHU,署屬有人氣象站,Precipitation,159.0,dy_Report_2024.xml
2024-02-01,466930,竹子湖,ZHUZIHU,署屬有人氣象站,Precipitation,59.0,dy_Report_2024.xml
2024-03-01,466930,竹子湖,ZHUZIHU,署屬有人氣象站,Precipitation,201.0,dy_Report_2024.xml
2024-04-01,466930,竹子湖,ZHUZIHU,署屬有人氣象站,Precipitation,168.0,dy_Report_2024.xml
2024-05-01,466930,竹子湖,ZHUZIHU,署屬有人氣象站,Precipitation,149.5,dy_Report_2024.xml
2024-06-01,466930,竹子湖,ZHUZIHU,署屬有人氣象站,Precipitation,176.0,dy_Report_2024.xml
2024-07-01,466930,竹子湖,ZHUZIHU,署屬有人氣象站,Precipitation,357.0,dy_Report_2024.xml
2024-08-01,466930,竹子湖,ZHUZIHU,署屬有人氣象站,Precipitation,149.5,dy_Report_2024.xml
2024-09-01,466930,竹子湖,ZHUZIHU,署屬有人氣象站,Precipitation,673.5,dy_Report_2024.xml
2024-10-01,466930,竹子湖,ZHUZIHU,署屬有人氣象站,Precipitation,2181.5,dy_Report_2024.xml
2024-11-01,466930,竹子湖,ZHUZIHU,署屬有人氣象站,Precipitation,573.0,dy_Report_2024.xml
2024-12-01,466930,竹子湖,ZHUZIHU,署屬有人氣象站,Precipitation,200.5,dy_Report_2024.xml
2024-01-01,466940,基隆,KEELUNG,署屬有人氣象站,Precipitation,142.5,dy_Report_2024.xml
2024-02-01,466940,基隆,KEELUNG,署屬有人氣象站,Precipitation,238.0,dy_Report_2024.xml
2024-03-01,466940,基隆,KEELUNG,署屬有人氣象站,Precipitation,175.5,dy_Report_2024.xml
2024-04-01,466940,基隆,KEELUNG,署屬有人氣象站,Precipitation,166.5,dy_Report_2024.xml
2024-05-01,466940,基隆,KEELUNG,署屬有人氣象站,Precipitation,219.5,dy_Report_2024.xml
2024-06-01,466940,基隆,KEELUNG,署屬有人氣象站,Precipitation,161.0,dy_Report_2024.xml
2024-07-01,466940,基隆,KEELUNG,署屬有人氣象站,Precipitation,143.0,dy_Report_2024.xml
2024-08-01,466940,基隆,KEELUNG,署屬有人氣象站,Precipitation,31.5,dy_Report_2024.xml
2024-09-01,466940,基隆,KEELUNG,署屬有人氣象站,Precipitation,587.0,dy_Report_2024.xml
2024-10-01,466940,基隆,KEELUNG,署屬有人氣象站,Precipitation,1272.5,dy_Report_2024.xml
2024-11-01,466940,基隆,KEELUNG,署屬有人氣象站,Precipitation,471.5,dy_Report_2024.xml
2024-12-01,466940,基隆,KEELUNG,署屬有人氣象站,Precipitation,293.0,dy_Report_2024.xml
2024-01-01,466950,彭佳嶼,PENGJIAYU,署屬有人氣象站,Precipitation,37.5,dy_Report_2024.xml
2024-02-01,466950,彭佳嶼,PENGJIAYU,署屬有人氣象站,Precipitation,75.5,dy_Report_2024.xml
2024-03-01,466950,彭佳嶼,PENGJIAYU,署屬有人氣象站,Precipitation,123.0,dy_Report_2024.xml
2024-04-01,466950,彭佳嶼,PENGJIAYU,署屬有人氣象站,Precipitation,117.5,dy_Report_2024.xml
2024-05-01,466950,彭佳嶼,PENGJIAYU,署屬有人氣象站,Precipitation,115.5,dy_Report_2024.xml
2024-06-01,466950,彭佳嶼,PENGJIAYU,署屬有人氣象站,Precipitation,104.0,dy_Report_2024.xml
2024-07-01,466950,彭佳嶼,PENGJIAYU,署屬有人氣象站,Precipitation,102.0,dy_Report_2024.xml
2024-08-01,466950,彭佳嶼,PENGJIAYU,署屬有人氣象站,Precipitation,102.0,dy_Report_2024.xml
2024-09-01,466950,彭佳嶼,PENGJIAYU,署屬有人氣象站,Precipitation,154.0,dy_Report_2024.xml
2024-10-01,466950,彭佳嶼,PENGJIAYU,署屬有人氣象站,Precipitation,328.5,dy_Report_2024.xml
2024-11-01,466950,彭佳嶼,PENGJIAYU,署屬有人氣象站,Precipitation,103.5,dy_Report_2024.xml
2024-12-01,466950,彭佳嶼,PENGJIAYU,署屬有人氣象站,Precipitation,33.5,dy_Report_2024.xml
2024-01-01,466990,花蓮,HUALIEN,署屬有人氣象站,Precipitation,12.0,dy_Report_2024.xml
2024-02-01,466990,花蓮,HUALIEN,署屬有人氣象站,Precipitation,56.0,dy_Report_2024.xml
2024-03-01,466990,花蓮,HUALIEN,署屬有人氣象站,Precipitation,21.0,dy_Report_2024.xml
2024-04-01,466990,花蓮,HUALIEN,署屬有人氣象站,Precipitation,28.5,dy_Report_2024.xml
2024-05-01,466990,花蓮,HUALIEN,署屬有人氣象站,Precipitation,122.5,dy_Report_2024.xml
2024-06-01,466990,花蓮,HUALIEN,署屬有人氣象站,Precipitation,172.5,dy_Report_2024.xml
2024-07-01,466990,花蓮,HUALIEN,署屬有人氣象站,Precipitation,593.5,dy_Report_2024.xml
2024-08-01,466990,花蓮,HUALIEN,署屬有人氣象站,Precipitation,103.0,dy_Report_2024.xml
2024-09-01,466990,花蓮,HUALIEN,署屬有人氣象站,Precipitation,188.5,dy_Report_2024.xml
2024-10-01,466990,花蓮,HUALIEN,署屬有人氣象站,Precipitation,572.5,dy_Report_2024.xml
2024-11-01,466990,花蓮,HUALIEN,署屬有人氣象站,Precipitation,80.5,dy_Report_2024.xml
2024-12-01,466990,花蓮,HUALIEN,署屬有人氣象站,Precipitation,21.0,dy_Report_2024.xml
2024-01-01,467050,新屋,XINWU,署屬有人氣象站,Precipitation,43.0,dy_Report_2024.xml
2024-02-01,467050,新屋,XINWU,署屬有人氣象站,Precipitation,63.0,dy_Report_2024.xml
2024-03-01,467050,新屋,XINWU,署屬有人氣象站,Precipitation,151.0,dy_Report_2024.xml
2024-04-01,467050,新屋,XINWU,署屬有人氣象站,Precipitation,190.0,dy_Report_2024.xml
2024-05-01,467050,新屋,XINWU,署屬有人氣象站,Precipitation,139.5,dy_Report_2024.xml
2024-06-01,467050,新屋,XINWU,署屬有人氣象站,Precipitation,187.5,dy_Report_2024.xml
2024-07-01,467050,新屋,XINWU,署屬有人氣象站,Precipitation,101.5,dy_Report_2024.xml
2024-08-01,467050,新屋,XINWU,署屬有人氣象站,Precipitation,36.5,dy_Report_2024.xml
2024-09-01,467050,新屋,XINWU,署屬有人氣象站,Precipitation,341.0,dy_Report_2024.xml
2024-10-01,467050,新屋,XINWU,署屬有人氣象站,Precipitation,171.0,dy_Report_2024.xml
2024-11-01,467050,新屋,XINWU,署屬有人氣象站,Precipitation,72.0,dy_Report_2024.xml
2024-12-01,467050,新屋,XINWU,署屬有人氣象站,Precipitation,25.0,dy_Report_2024.xml
2024-01-01,467080,宜蘭,YILAN,署屬有人氣象站,Precipitation,38.0,dy_Report_2024.xml
2024-02-01,467080,宜蘭,YILAN,署屬有人氣象站,Precipitation,55.5,dy_Report_2024.xml
2024-03-01,467080,宜蘭,YILAN,署屬有人氣象站,Precipitation,27.5,dy_Report_2024.xml
2024-04-01,467080,宜蘭,YILAN,署屬有人氣象站,Precipitation,45.0,dy_Report_2024.xml
2024-05-01,467080,宜蘭,YILAN,署屬有人氣象站,Precipitation,172.5,dy_Report_2024.xml
2024-06-01,467080,宜蘭,YILAN,署屬有人氣象站,Precipitation,110.0,dy_Report_2024.xml
2024-07-01,467080,宜蘭,YILAN,署屬有人氣象站,Precipitation,324.5,dy_Report_2024.xml
2024-08-01,467080,宜蘭,YILAN,署屬有人氣象站,Precipitation,70.0,dy_Report_2024.xml
2024-09-01,467080,宜蘭,YILAN,署屬有人氣象站,Precipitation,348.5,dy_Report_2024.xml
2024-10-01,467080,宜蘭,YILAN,署屬有人氣象站,Precipitation,773.0,dy_Report_2024.xml
2024-11-01,467080,宜蘭,YILAN,署屬有人氣象站,Precipitation,414.0,dy_Report_2024.xml
2024-12-01,467080,宜蘭,YILAN,署屬有人氣象站,Precipitation,107.5,dy_Report_2024.xml
2024-01-01,467110,金門,KINMEN,署屬有人氣象站,Precipitation,7.0,dy_Report_2024.xml
2024-02-01,467110,金門,KINMEN,署屬有人氣象站,Precipitation,29.0,dy_Report_2024.xml
2024-03-01,467110,金門,KINMEN,署屬有人氣象站,Precipitation,52.5,dy_Report_2024.xml
2024-04-01,467110,金門,KINMEN,署屬有人氣象站,Precipitation,320.0,dy_Report_2024.xml
2024-05-01,467110,金門,KINMEN,署屬有人氣象站,Precipitation,111.5,dy_Report_2024.xml
2024-06-01,467110,金門,KINMEN,署屬有人氣象站,Precipitation,113.5,dy_Report_2024.xml
2024-07-01,467110,金門,KINMEN,署屬有人氣象站,Precipitation,137.0,dy_Report_2024.xml
2024-08-01,467110,金門,KINMEN,署屬有人氣象站,Precipitation,61.0,dy_Report_2024.xml
2024-09-01,467110,金門,KINMEN,署屬有人氣象站,Precipitation,197.0,dy_Report_2024.xml
2024-10-01,467110,金門,KINMEN,署屬有人氣象站,Precipitation,,dy_Report_2024.xml
2024-11-01,467110,金門,KINMEN,署屬有人氣象站,Precipitation,7.5,dy_Report_2024.xml
2024-12-01,467110,金門,KINMEN,署屬有人氣象站,Precipitation,0.5,dy_Report_2024.xml
2024-01-01,467270,田中,TianZhong,署屬有人氣象站,Precipitation,5.5,dy_Report_2024.xml
2024-02-01,467270,田中,TianZhong,署屬有人氣象站,Precipitation,23.5,dy_Report_2024.xml
2024-03-01,467270,田中,TianZhong,署屬有人氣象站,Precipitation,16.5,dy_Report_2024.xml
2024-04-01,467270,田中,TianZhong,署屬有人氣象站,Precipitation,91.5,dy_Report_2024.xml
2024-05-01,467270,田中,TianZhong,署屬有人氣象站,Precipitation,73.0,dy_Report_2024.xml
2024-06-01,467270,田中,TianZhong,署屬有人氣象站,Precipitation,125.0,dy_Report_2024.xml
2024-07-01,467270,田中,TianZhong,署屬有人氣象站,Precipitation,696.9,dy_Report_2024.xml
2024-08-01,467270,田中,TianZhong,署屬有人氣象站,Precipitation,219.5,dy_Report_2024.xml
2024-09-01,467270,田中,TianZhong,署屬有人氣象站,Precipitation,131.5,dy_Report_2024.xml
2024-10-01,467270,田中,TianZhong,署屬有人氣象站,Precipitation,61.5,dy_Report_2024.xml
2024-11-01,467270,田中,TianZhong,署屬有人氣象站,Precipitation,58.5,dy_Report_2024.xml
2024-12-01,467270,田中,TianZhong,署屬有人氣象站,Precipitation,28.5,dy_Report_2024.xml
2024-01-01,467280,後龍,Houlong,署屬有人氣象站,Precipitation,,dy_Report_2024.xml
2024-02-01,467280,後龍,Houlong,署屬有人氣象站,Precipitation,,dy_Report_2024.xml
2024-03-01,467280,後龍,Houlong,署屬有人氣象站,Precipitation,,dy_Report_2024.xml
2024-04-01,467280,後龍,Houlong,署屬有人氣象站,Precipitation,,dy_Report_2024.xml
2024-05-01,467280,後龍,Houlong,署屬有人氣象站,Precipitation,,dy_Report_2024.xml
2024-06-01,467280,後龍,Houlong,署屬有人氣象站,Precipitation,43.0,dy_Report_2024.xml
2024-07-01,467280,後龍,Houlong,署屬有人氣象站,Precipitation,202.5,dy_Report_2024.xml
2024-08-01,467280,後龍,Houlong,署屬有人氣象站,Precipitation,21.0,dy_Report_2024.xml
2024-09-01,467280,後龍,Houlong,署屬有人氣象站,Precipitation,171.0,dy_Report_2024.xml
2024-10-01,467280,後龍,Houlong,署屬有人氣象站,Precipitation,31.5,dy_Report_2024.xml
2024-11-01,467280,後龍,Houlong,署屬有人氣象站,Precipitation,44.0,dy_Report_2024.xml
2024-12-01,467280,後龍,Houlong,署屬有人氣象站,Precipitation,10.0,dy_Report_2024.xml
2024-01-01,467290,古坑,Gukeng,署屬有人氣象站,Precipitation,,dy_Report_2024.xml
2024-02-01,467290,古坑,Gukeng,署屬有人氣象站,Precipitation,,dy_Report_2024.xml
2024-03-01,467290,古坑,Gukeng,署屬有人氣象站,Precipitation,,dy_Report_2024.xml
2024-04-01,467290,古坑,Gukeng,署屬有人氣象站,Precipitation,,dy_Report_2024.xml
2024-05-01,467290,古坑,Gukeng,署屬有人氣象站,Precipitation,,dy_Report_2024.xml
2024-06-01,467290,古坑,Gukeng,署屬有人氣象站,Precipitation,,dy_Report_2024.xml
2024-07-01,467290,古坑,Gukeng,署屬有人氣象站,Precipitation,,dy_Report_2024.xml
2024-08-01,467290,古坑,Gukeng,署屬有人氣象站,Precipitation,,dy_Report_2024.xml
2024-09-01,467290,古坑,Gukeng,署屬有人氣象站,Precipitation,,dy_Report_2024.xml
2024-10-01,467290,古坑,Gukeng,署屬有人氣象站,Precipitation,144.0,dy_Report_2024.xml
2024-11-01,467290,古坑,Gukeng,署屬有人氣象站,Precipitation,91.5,dy_Report_2024.xml
2024-12-01,467290,古坑,Gukeng,署屬有人氣象站,Precipitation,29.5,dy_Report_2024.xml
2024-01-01,467300,東吉島,DONGJIDAO,署屬有人氣象站,Precipitation,2.5,dy_Report_2024.xml
2024-02-01,467300,東吉島,DONGJIDAO,署屬有人氣象站,Precipitation,8.5,dy_Report_2024.xml
2024-03-01,467300,東吉島,DONGJIDAO,署屬有人氣象站,Precipitation,21.0,dy_Report_2024.xml
2024-04-01,467300,東吉島,DONGJIDAO,署屬有人氣象站,Precipitation,214.0,dy_Report_2024.xml
2024-05-01,467300,東吉島,DONGJIDAO,署屬有人氣象站,Precipitation,47.5,dy_Report_2024.xml
2024-06-01,467300,東吉島,DONGJIDAO,署屬有人氣象站,Precipitation,233.0,dy_Report_2024.xml
2024-07-01,467300,東吉島,DONGJIDAO,署屬有人氣象站,Precipitation,424.5,dy_Report_2024.xml
2024-08-01,467300,東吉島,DONGJIDAO,署屬有人氣象站,Precipitation,182.0,dy_Report_2024.xml
2024-09-01,467300,東吉島,DONGJIDAO,署屬有人氣象站,Precipitation,173.5,dy_Report_2024.xml
2024-10-01,467300,東吉島,DONGJIDAO,署屬有人氣象站,Precipitation,141.0,dy_Report_2024.xml
2024-11-01,467300,東吉島,DONGJIDAO,署屬有人氣象站,Precipitation,38.0,dy_Report_2024.xml
2024-12-01,467300,東吉島,DONGJIDAO,署屬有人氣象站,Precipitation,21.5,dy_Report_2024.xml
2024-01-01,467350,澎湖,PENGHU,署屬有人氣象站,Precipitation,1.5,dy_Report_2024.xml
2024-02-01,467350,澎湖,PENGHU,署屬有人氣象站,Precipitation,10.5,dy_Report_2024.xml
2024-03-01,467350,澎湖,PENGHU,署屬有人氣象站,Precipitation,17.5,dy_Report_2024.xml
2024-04-01,467350,澎湖,PENGHU,署屬有人氣象站,Precipitation,183.5,dy_Report_2024.xml
2024-05-01,467350,澎湖,PENGHU,署屬有人氣象站,Precipitation,199.0,dy_Report_2024.xml
2024-06-01,467350,澎湖,PENGHU,署屬有人氣象站,Precipitation,86.0,dy_Report_2024.xml
2024-07-01,467350,澎湖,PENGHU,署屬有人氣象站,Precipitation,399.5,dy_Report_2024.xml
2024-08-01,467350,澎湖,PENGHU,署屬有人氣象站,Precipitation,131.0,dy_Report_2024.xml
2024-09-01,467350,澎湖,PENGHU,署屬有人氣象站,Precipitation,121.0,dy_Report_2024.xml
2024-10-01,467350,澎湖,PENGHU,署屬有人氣象站,Precipitation,19.0,dy_Report_2024.xml
2024-11-01,467350,澎湖,PENGHU,署屬有人氣象站,Precipitation,20.0,dy_Report_2024.xml
2024-12-01,467350,澎湖,PENGHU,署屬有人氣象站,Precipitation,13.5,dy_Report_2024.xml
2024-01-01,467410,臺南,TAINAN,署屬有人氣象站,Precipitation,,dy_Report_2024.xml
2024-02-01,467410,臺南,TAINAN,署屬有人氣象站,Precipitation,1.5,dy_Report_2024.xml
2024-03-01,467410,臺南,TAINAN,署屬有人氣象站,Precipitation,2.5,dy_Report_2024.xml
2024-04-01,467410,臺南,TAINAN,署屬有人氣象站,Precipitation,151.0,dy_Report_2024.xml
2024-05-01,467410,臺南,TAINAN,署屬有人氣象站,Precipitation,90.0,dy_Report_2024.xml
2024-06-01,467410,臺南,TAINAN,署屬有人氣象站,Precipitation,337.0,dy_Report_2024.xml
2024-07-01,467410,臺南,TAINAN,署屬有人氣象站,Precipitation,648.5,dy_Report_2024.xml
2024-08-01,467410,臺南,TAINAN,署屬有人氣象站,Precipitation,364.0,dy_Report_2024.xml
2024-09-01,467410,臺南,TAINAN,署屬有人氣象站,Precipitation,264.0,dy_Report_2024.xml
2024-10-01,467410,臺南,TAINAN,署屬有人氣象站,Precipitation,130.5,dy_Report_2024.xml
2024-11-01,467410,臺南,TAINAN,署屬有人氣象站,Precipitation,126.5,dy_Report_2024.xml
2024-12-01,467410,臺南,TAINAN,署屬有人氣象站,Precipitation,23.0,dy_Report_2024.xml
2024-01-01,467420,永康,YONGKANG,署屬有人氣象站,Precipitation,0.5,dy_Report_2024.xml
2024-02-01,467420,永康,YONGKANG,署屬有人氣象站,Precipitation,5.5,dy_Report_2024.xml
2024-03-01,467420,永康,YONGKANG,署屬有人氣象站,Precipitation,4.0,dy_Report_2024.xml
2024-04-01,467420,永康,YONGKANG,署屬有人氣象站,Precipitation,146.5,dy_Report_2024.xml
2024-05-01,467420,永康,YONGKANG,署屬有人氣象站,Precipitation,94.5,dy_Report_2024.xml
2024-06-01,467420,永康,YONGKANG,署屬有人氣象站,Precipitation,284.5,dy_Report_2024.xml
2024-07-01,467420,永康,YONGKANG,署屬有人氣象站,Precipitation,858.5,dy_Report_2024.xml
2024-08-01,467420,永康,YONGKANG,署屬有人氣象站,Precipitation,412.5,dy_Report_2024.xml
2024-09-01,467420,永康,YONGKANG,署屬有人氣象站,Precipitation,407.0,dy_Report_2024.xml
2024-10-01,467420,永康,YONGKANG,署屬有人氣象站,Precipitation,134.5,dy_Report_2024.xml
2024-11-01,467420,永康,YONGKANG,署屬有人氣象站,Precipitation,101.5,dy_Report_2024.xml
2024-12-01,467420,永康,YONGKANG,署屬有人氣象站,Precipitation,28.5,dy_Report_2024.xml
